year,basin,region,no,name,time,intensity,lat,lon
2020,EP,MM,38,NORBERT,2020-10-09:09:00:00,TS,13.2,-105.927
2020,EP,MM,39,NORBERT,2020-10-09:12:00:00,TS,13.3,-106
2020,EP,MM,40,NORBERT,2020-10-09:15:00:00,TS,13.3575,-106.093
2020,EP,MM,41,NORBERT,2020-10-09:18:00:00,TS,13.4,-106.2
2020,EP,MM,42,NORBERT,2020-10-09:21:00:00,TS,13.4425,-106.308
2020,EP,MM,43,NORBERT,2020-10-10:00:00:00,NR,13.5,-106.4
2020,EP,MM,44,NORBERT,2020-10-10:03:00:00,NR,13.5775,-106.465
2020,EP,MM,45,NORBERT,2020-10-10:06:00:00,NR,13.7,-106.5
2020,EP,MM,46,NORBERT,2020-10-10:09:00:00,NR,13.87,-106.522
2020,EP,MM,47,NORBERT,2020-10-10:12:00:00,NR,14.1,-106.5
2020,EP,MM,48,NORBERT,2020-10-10:15:00:00,NR,14.385,-106.4
2020,EP,MM,49,NORBERT,2020-10-10:18:00:00,NR,14.7,-106.3
2020,EP,MM,50,NORBERT,2020-10-10:21:00:00,NR,14.9925,-106.263
2020,EP,MM,51,NORBERT,2020-10-11:00:00:00,NR,15.3,-106.3
2020,EP,MM,52,NORBERT,2020-10-11:03:00:00,NR,15.6425,-106.42
2020,EP,MM,53,NORBERT,2020-10-11:06:00:00,NR,16,-106.6
2020,EP,MM,54,NORBERT,2020-10-11:09:00:00,NR,16.365,-106.785
2020,EP,MM,55,NORBERT,2020-10-11:12:00:00,NR,16.7,-107
2020,EP,MM,56,NORBERT,2020-10-11:15:00:00,NR,16.995,-107.25
2020,EP,MM,57,NORBERT,2020-10-11:18:00:00,NR,17.2,-107.5
2020,EP,MM,58,NORBERT,2020-10-11:21:00:00,NR,17.2875,-107.723
2020,EP,MM,59,NORBERT,2020-10-12:00:00:00,NR,17.3,-107.9
2020,EP,MM,60,NORBERT,2020-10-12:03:00:00,NR,17.3,-108.008
2020,EP,MM,61,NORBERT,2020-10-12:06:00:00,NR,17.3,-108.1
2020,EP,MM,62,NORBERT,2020-10-12:09:00:00,NR,17.3425,-108.235
2020,EP,MM,63,NORBERT,2020-10-12:12:00:00,NR,17.4,-108.4
2020,EP,MM,64,NORBERT,2020-10-12:15:00:00,NR,17.4425,-108.585
2020,EP,MM,65,NORBERT,2020-10-12:18:00:00,NR,17.5,-108.8
2020,EP,MM,66,NORBERT,2020-10-12:21:00:00,NR,17.5925,-109.042
2020,EP,MM,67,NORBERT,2020-10-13:00:00:00,NR,17.7,-109.3
2020,EP,MM,68,NORBERT,2020-10-13:03:00:00,NR,17.7849,-109.543
2020,EP,MM,69,NORBERT,2020-10-13:06:00:00,NR,17.9,-109.8
2020,EP,MM,70,NORBERT,2020-10-13:09:00:00,NR,18.0399,-110.07
2020,EP,MM,71,NORBERT,2020-10-13:12:00:00,NR,18.3,-110.4
2020,EP,MM,72,NORBERT,2020-10-13:15:00:00,NR,18.7401,-110.827
2020,EP,MM,73,NORBERT,2020-10-13:18:00:00,TS,19.3,-111.3
2020,EP,MM,74,NORBERT,2020-10-13:21:00:00,TS,19.8774,-111.75
2020,EP,MM,75,NORBERT,2020-10-14:00:00:00,TS,20.5,-112.2
2020,EP,MM,76,NORBERT,2020-10-14:03:00:00,TS,21.1424,-112.65
2020,EP,MM,77,NORBERT,2020-10-14:06:00:00,TS,21.8,-113.1
2020,EP,MM,78,NORBERT,2020-10-14:09:00:00,TS,22.4574,-113.558
2020,EP,MM,79,NORBERT,2020-10-14:12:00:00,TS,23.1,-114
2020,EP,MM,80,NORBERT,2020-10-14:15:00:00,TS,23.745,-114.43
2020,EP,MM,81,NORBERT,2020-10-14:18:00:00,TS,24.3,-114.8
2020,EP,MM,82,NORBERT,2020-10-14:21:00:00,TS,24.6948,-115.081
2020,EP,MM,83,NORBERT,2020-10-15:00:00:00,DS,25,-115.3
2020,EP,MM,84,NORBERT,2020-10-15:03:00:00,DS,25.2976,-115.502
2020,EP,MM,85,NORBERT,2020-10-15:06:00:00,DS,25.6,-115.7
2020,NA,CS,1,DELTA,2020-10-04:18:00:00,TS,16.4,-76.2
2020,NA,CS,2,DELTA,2020-10-04:21:00:00,TS,16.4002,-76.61
2020,NA,CS,3,DELTA,2020-10-05:00:00:00,TS,16.4,-77
2020,NA,CS,4,DELTA,2020-10-05:03:00:00,TS,16.3999,-77.3575
2020,NA,CS,5,DELTA,2020-10-05:06:00:00,TS,16.4,-77.7
2020,NA,CS,6,DELTA,2020-10-05:09:00:00,TS,16.3999,-78.05
2020,NA,CS,7,DELTA,2020-10-05:12:00:00,TS,16.4,-78.4
2020,NA,CS,8,DELTA,2020-10-05:15:00:00,TS,16.3849,-78.7501
2020,NA,CS,9,DELTA,2020-10-05:18:00:00,TS,16.4,-79.1
2020,NA,CS,10,DELTA,2020-10-05:21:00:00,TS,16.4624,-79.4351
2020,NA,CS,11,DELTA,2020-10-06:00:00:00,TS,16.6,-79.8
2020,NA,CS,12,DELTA,2020-10-06:03:00:00,TS,16.8123,-80.2052
2020,NA,CS,13,DELTA,2020-10-06:06:00:00,TS,17.1,-80.7
2020,NA,CS,14,DELTA,2020-10-06:09:00:00,TS,17.4351,-81.32
2020,NA,CS,15,DELTA,2020-10-06:12:00:00,TS,17.8,-82
2020,NA,CS,16,DELTA,2020-10-06:15:00:00,TS,18.1423,-82.6503
2020,NA,CS,17,DELTA,2020-10-06:18:00:00,TS,18.5,-83.3
2020,NA,CS,18,DELTA,2020-10-06:21:00:00,TS,18.8923,-83.9502
2020,NA,CS,19,DELTA,2020-10-07:00:00:00,TS,19.3,-84.6
2020,NA,CS,20,DELTA,2020-10-07:03:00:00,TS,19.6882,-85.2476
2020,NA,CS,21,DELTA,2020-10-07:06:00:00,TS,20.1,-85.9
2020,NA,CS,22,DELTA,2020-10-07:09:00:00,TS,20.5376,-86.5036
2020,NA,NA,24,DELTA,2020-10-07:12:00:00,TS,21.1,-87.4
2020,NA,NA,25,DELTA,2020-10-07:15:00:00,TS,21.4743,-88.176
2020,NA,GM,26,DELTA,2020-10-07:18:00:00,TS,21.7,-88.8
2020,NA,GM,27,DELTA,2020-10-07:21:00:00,TS,21.9924,-89.5153
2020,NA,GM,28,DELTA,2020-10-08:00:00:00,TS,22.3,-90.2
2020,NA,GM,29,DELTA,2020-10-08:03:00:00,TS,22.6423,-90.8302
2020,NA,GM,30,DELTA,2020-10-08:06:00:00,TS,23,-91.4
2020,NA,GM,31,DELTA,2020-10-08:09:00:00,TS,23.3424,-91.9378
2020,NA,GM,32,DELTA,2020-10-08:12:00:00,TS,23.7,-92.4
2020,NA,GM,33,DELTA,2020-10-08:15:00:00,TS,24.0924,-92.7951
2020,NA,GM,34,DELTA,2020-10-08:18:00:00,TS,24.5,-93.1
2020,NA,GM,35,DELTA,2020-10-08:21:00:00,TS,24.8849,-93.3377
2020,NA,GM,36,DELTA,2020-10-09:00:00:00,TS,25.3,-93.5
2020,NA,GM,37,DELTA,2020-10-09:03:00:00,TS,25.77,-93.6226
2020,NA,GM,38,DELTA,2020-10-09:06:00:00,TS,26.3,-93.7
2020,NA,GM,39,DELTA,2020-10-09:09:00:00,TS,26.885,-93.7798
2020,NA,GM,40,DELTA,2020-10-09:12:00:00,TS,27.5,-93.8
2020,NA,GM,41,DELTA,2020-10-09:15:00:00,TS,28.09,-93.7546
2020,NA,GM,42,DELTA,2020-10-09:18:00:00,TS,28.7,-93.6
2020,NA,GM,43,DELTA,2020-10-09:21:00:00,TS,29.2988,-93.3849
2020,NA,NA,45,DELTA,2020-10-10:00:00:00,TS,30.1,-92.9
2020,NA,NA,46,DELTA,2020-10-10:03:00:00,TS,30.8291,-92.4872
2020,NA,NA,47,DELTA,2020-10-10:06:00:00,TS,31.4,-92.2
2020,NA,NA,48,DELTA,2020-10-10:09:00:00,TS,31.9874,-91.8073
2020,NA,NA,49,DELTA,2020-10-10:12:00:00,TS,32.5,-91.4
2020,NA,NA,50,DELTA,2020-10-10:15:00:00,TS,32.9372,-91.0144
2020,NA,NA,51,DELTA,2020-10-10:18:00:00,ET,33.3,-90.6
2020,NA,NA,52,DELTA,2020-10-10:21:00:00,ET,33.6225,-90.1147
2020,NA,NA,53,DELTA,2020-10-11:00:00:00,ET,33.9,-89.6
2020,NA,NA,54,DELTA,2020-10-11:03:00:00,ET,34.1647,-89.1071
2020,NA,NA,55,DELTA,2020-10-11:06:00:00,ET,34.4,-88.6
2020,NA,NA,56,DELTA,2020-10-11:09:00:00,ET,34.6147,-88.0648
2020,NA,NA,57,DELTA,2020-10-11:12:00:00,ET,34.8,-87.5
2020,NA,NA,58,DELTA,2020-10-11:15:00:00,ET,34.9581,-86.9079
2020,NA,NA,59,DELTA,2020-10-11:18:00:00,ET,35.1,-86.3
2020,WP,MM,1,SAUDEL,2020-10-16:12:00:00,NR,6,140.9
2020,WP,MM,2,SAUDEL,2020-10-16:15:00:00,NR,6.5351,141.133
2020,WP,MM,3,SAUDEL,2020-10-16:18:00:00,NR,7.1,141.4
2020,WP,MM,4,SAUDEL,2020-10-16:21:00:00,NR,7.69472,141.665
2020,WP,MM,5,SAUDEL,2020-10-17:00:00:00,NR,8.2,141.6
2020,WP,MM,6,SAUDEL,2020-10-17:03:00:00,NR,8.46555,140.862
2020,WP,MM,7,SAUDEL,2020-10-17:06:00:00,NR,8.7,139.9
2020,WP,MM,8,SAUDEL,2020-10-17:09:00:00,NR,9.14232,139.198
2020,WP,MM,9,SAUDEL,2020-10-17:12:00:00,NR,9.6,138.6
2020,WP,MM,10,SAUDEL,2020-10-17:15:00:00,NR,9.93724,138.092
2020,WP,MM,11,SAUDEL,2020-10-17:18:00:00,NR,10.2,137.6
2020,WP,MM,12,SAUDEL,2020-10-17:21:00:00,NR,10.3842,137.112
2020,WP,MM,13,SAUDEL,2020-10-18:00:00:00,NR,10.6,136.4
2020,WP,MM,14,SAUDEL,2020-10-18:03:00:00,NR,10.9717,135.113
2020,WP,MM,15,SAUDEL,2020-10-18:06:00:00,NR,11.4,133.9
2020,WP,MM,16,SAUDEL,2020-10-18:09:00:00,NR,11.7684,133.519
2020,WP,MM,17,SAUDEL,2020-10-18:12:00:00,NR,12.2,133.2
2020,WP,MM,18,SAUDEL,2020-10-18:15:00:00,NR,12.8384,132.226
2020,WP,MM,19,SAUDEL,2020-10-18:18:00:00,TS,13.34,130.94
2020,WP,MM,20,SAUDEL,2020-10-18:21:00:00,TS,13.4673,130.084
2020,WP,MM,21,SAUDEL,2020-10-19:00:00:00,TS,13.4875,129.4
2020,WP,MM,22,SAUDEL,2020-10-19:03:00:00,TS,13.6589,128.786
2020,WP,MM,23,SAUDEL,2020-10-19:06:00:00,TS,13.8727,128.2
2020,WP,MM,24,SAUDEL,2020-10-19:09:00:00,TS,14.0324,127.645
2020,WP,MM,25,SAUDEL,2020-10-19:12:00:00,TS,14.2333,127.1
2020,WP,MM,26,SAUDEL,2020-10-19:15:00:00,TS,14.5631,126.551
2020,WP,MM,27,SAUDEL,2020-10-19:18:00:00,TS,14.9333,125.967
2020,WP,MM,28,SAUDEL,2020-10-19:21:00:00,TS,15.2874,125.32
2020,WP,MM,29,SAUDEL,2020-10-20:00:00:00,TS,15.5667,124.633
2020,WP,MM,30,SAUDEL,2020-10-20:03:00:00,TS,15.7323,123.95
2020,WP,MM,31,SAUDEL,2020-10-20:06:00:00,TS,15.8667,123.3
2020,WP,MM,32,SAUDEL,2020-10-20:09:00:00,TS,15.8828,122.592
2020,WP,MM,33,SAUDEL,2020-10-20:12:00:00,TS,15.9,122
2020,WP,MM,34,SAUDEL,2020-10-20:15:00:00,TS,16.0442,121.076
2020,WP,MM,35,SAUDEL,2020-10-20:18:00:00,TS,16.1333,120.1
2020,WP,MM,36,SAUDEL,2020-10-20:21:00:00,TS,16.0877,119.456
2020,WP,MM,37,SAUDEL,2020-10-21:00:00:00,TS,16,119.033
2020,WP,MM,38,SAUDEL,2020-10-21:03:00:00,TS,16.0333,118.559
2020,WP,MM,39,SAUDEL,2020-10-21:06:00:00,TS,16.1,118.133
2020,WP,MM,40,SAUDEL,2020-10-21:09:00:00,TS,16.0141,117.828
2020,WP,MM,41,SAUDEL,2020-10-21:12:00:00,TS,15.9667,117.467
2020,WP,MM,42,SAUDEL,2020-10-21:15:00:00,TS,16.0051,117.078
2020,WP,MM,43,SAUDEL,2020-10-21:18:00:00,TS,16.2333,116.767
2020,WP,MM,44,SAUDEL,2020-10-21:21:00:00,TS,16.4857,116.592
2020,WP,MM,45,SAUDEL,2020-10-22:00:00:00,TS,16.7667,116.467
2020,WP,MM,46,SAUDEL,2020-10-22:03:00:00,TS,16.8817,116.259
2020,WP,MM,47,SAUDEL,2020-10-22:06:00:00,TS,16.9667,116.1
2020,WP,MM,48,SAUDEL,2020-10-22:09:00:00,TS,17.1092,116.031
2020,WP,MM,49,SAUDEL,2020-10-22:12:00:00,TS,17.2667,115.933
2020,WP,MM,50,SAUDEL,2020-10-22:15:00:00,TS,17.465,115.829
2020,WP,MM,51,SAUDEL,2020-10-22:18:00:00,TS,17.6333,115.667
2020,WP,MM,52,SAUDEL,2020-10-22:21:00:00,TS,17.6933,115.527
2020,WP,MM,53,SAUDEL,2020-10-23:00:00:00,TS,17.7,115.367
2020,WP,MM,54,SAUDEL,2020-10-23:03:00:00,TS,17.7858,115.122
2020,WP,MM,55,SAUDEL,2020-10-23:06:00:00,TS,17.8667,114.867
2020,WP,MM,56,SAUDEL,2020-10-23:09:00:00,TS,17.8741,114.688
2020,WP,MM,57,SAUDEL,2020-10-23:12:00:00,TS,17.8667,114.4
2020,WP,MM,58,SAUDEL,2020-10-23:15:00:00,TS,17.8641,114.127
2020,WP,MM,59,SAUDEL,2020-10-23:18:00:00,TS,17.8667,113.867
2020,WP,MM,60,SAUDEL,2020-10-23:21:00:00,TS,17.8958,113.598
2020,WP,MM,61,SAUDEL,2020-10-24:00:00:00,TS,17.9,113.3
2020,WP,MM,62,SAUDEL,2020-10-24:03:00:00,TS,17.7882,112.939
2020,WP,MM,63,SAUDEL,2020-10-24:06:00:00,TS,17.6667,112.533
2020,WP,MM,64,SAUDEL,2020-10-24:09:00:00,TS,17.6065,111.992
2020,WP,MM,65,SAUDEL,2020-10-24:12:00:00,TS,17.5667,111.433
2020,WP,MM,66,SAUDEL,2020-10-24:15:00:00,TS,17.5477,110.773
2020,WP,MM,67,SAUDEL,2020-10-24:18:00:00,TS,17.5333,110.167
2020,WP,MM,68,SAUDEL,2020-10-24:21:00:00,TS,17.5331,109.642
2020,WP,MM,69,SAUDEL,2020-10-25:00:00:00,TS,17.5333,109.133
2020,WP,MM,70,SAUDEL,2020-10-25:03:00:00,TS,17.5142,108.632
2020,WP,MM,71,SAUDEL,2020-10-25:06:00:00,TS,17.5,108.273
2020,WP,MM,72,SAUDEL,2020-10-25:09:00:00,TS,17.5088,107.915
2020,WP,MM,73,SAUDEL,2020-10-25:12:00:00,TS,17.5571,107.686
2020,WP,MM,74,SAUDEL,2020-10-25:15:00:00,TS,17.7,107.526
2020,WP,MM,75,SAUDEL,2020-10-25:18:00:00,TS,17.9,107.3
2020,WP,MM,76,SAUDEL,2020-10-25:21:00:00,TS,17.965,106.992
2020,WP,MM,77,SAUDEL,2020-10-26:00:00:00,NR,18,106.7
2020,WP,MM,78,SAUDEL,2020-10-26:03:00:00,NR,18.045,106.478
2020,WP,MM,79,SAUDEL,2020-10-26:06:00:00,NR,18.1,106.3
2020,NA,NA,1,EPSILON,2020-10-16:12:00:00,DS,31.5,-54.9
2020,NA,NA,2,EPSILON,2020-10-16:15:00:00,DS,31.3525,-54.98
2020,NA,NA,3,EPSILON,2020-10-16:18:00:00,DS,31.2,-55.1
2020,NA,NA,4,EPSILON,2020-10-16:21:00:00,DS,31.0425,-55.2851
2020,NA,NA,5,EPSILON,2020-10-17:00:00:00,DS,30.9,-55.5
2020,NA,NA,6,EPSILON,2020-10-17:03:00:00,DS,30.8075,-55.7074
2020,NA,NA,7,EPSILON,2020-10-17:06:00:00,DS,30.7,-55.9
2020,NA,NA,8,EPSILON,2020-10-17:09:00:00,DS,30.53,-56.0725
2020,NA,NA,9,EPSILON,2020-10-17:12:00:00,DS,30.3,-56.2
2020,NA,NA,10,EPSILON,2020-10-17:15:00:00,DS,30.03,-56.2725
2020,NA,NA,11,EPSILON,2020-10-17:18:00:00,DS,29.7,-56.3
2020,NA,NA,12,EPSILON,2020-10-17:21:00:00,DS,29.315,-56.3074
2020,NA,NA,13,EPSILON,2020-10-18:00:00:00,DS,28.9,-56.3
2020,NA,NA,14,EPSILON,2020-10-18:03:00:00,DS,28.5,-56.2924
2020,NA,NA,15,EPSILON,2020-10-18:06:00:00,DS,28.1,-56.3
2020,NA,NA,16,EPSILON,2020-10-18:09:00:00,DS,27.7075,-56.3349
2020,NA,NA,17,EPSILON,2020-10-18:12:00:00,DS,27.3,-56.4
2020,NA,NA,18,EPSILON,2020-10-18:15:00:00,DS,26.8425,-56.5304
2020,NA,NA,19,EPSILON,2020-10-18:18:00:00,DS,26.4,-56.6
2020,NA,NA,20,EPSILON,2020-10-18:21:00:00,DS,25.9975,-56.4946
2020,NA,NA,21,EPSILON,2020-10-19:00:00:00,DS,25.7,-56.3
2020,NA,NA,22,EPSILON,2020-10-19:03:00:00,DS,25.555,-56.1001
2020,NA,NA,23,EPSILON,2020-10-19:06:00:00,TS,25.5,-55.9
2020,NA,NA,24,EPSILON,2020-10-19:09:00:00,TS,25.4425,-55.7351
2020,NA,NA,25,EPSILON,2020-10-19:12:00:00,TS,25.4,-55.6
2020,NA,NA,26,EPSILON,2020-10-19:15:00:00,TS,25.35,-55.4925
2020,NA,NA,27,EPSILON,2020-10-19:18:00:00,TS,25.3,-55.4
2020,NA,NA,28,EPSILON,2020-10-19:21:00:00,TS,25.22,-55.3074
2020,NA,NA,29,EPSILON,2020-10-20:00:00:00,TS,25.2,-55.2
2020,NA,NA,30,EPSILON,2020-10-20:03:00:00,TS,25.29,-55.05
2020,NA,NA,31,EPSILON,2020-10-20:06:00:00,TS,25.5,-54.9
2020,NA,NA,32,EPSILON,2020-10-20:09:00:00,TS,25.7899,-54.7332
2020,NA,NA,33,EPSILON,2020-10-20:12:00:00,TS,26.2,-54.7
2020,NA,NA,34,EPSILON,2020-10-20:15:00:00,TS,26.7274,-54.9098
2020,NA,NA,35,EPSILON,2020-10-20:18:00:00,TS,27.3,-55.3
2020,NA,NA,36,EPSILON,2020-10-20:21:00:00,TS,27.8522,-55.7397
2020,NA,NA,37,EPSILON,2020-10-21:00:00:00,TS,28.3,-56.3
2020,NA,NA,38,EPSILON,2020-10-21:03:00:00,TS,28.5605,-57.0004
2020,NA,NA,39,EPSILON,2020-10-21:06:00:00,TS,28.7,-57.7
2020,NA,NA,40,EPSILON,2020-10-21:09:00:00,TS,28.7995,-58.2381
2020,NA,NA,41,EPSILON,2020-10-21:12:00:00,TS,28.9,-58.7
2020,NA,NA,42,EPSILON,2020-10-21:15:00:00,TS,29.0998,-59.1648
2020,NA,NA,43,EPSILON,2020-10-21:18:00:00,TS,29.3,-59.6
2020,NA,NA,44,EPSILON,2020-10-21:21:00:00,TS,29.3775,-60.0305
2020,NA,NA,45,EPSILON,2020-10-22:00:00:00,TS,29.5,-60.4
2020,NA,NA,46,EPSILON,2020-10-22:03:00:00,TS,29.8198,-60.6799
2020,NA,NA,47,EPSILON,2020-10-22:06:00:00,TS,30.2,-60.9
2020,NA,NA,48,EPSILON,2020-10-22:09:00:00,TS,30.5,-61.1226
2020,NA,NA,49,EPSILON,2020-10-22:12:00:00,TS,30.8,-61.3
2020,NA,NA,50,EPSILON,2020-10-22:15:00:00,TS,31.1425,-61.4226
2020,NA,NA,51,EPSILON,2020-10-22:18:00:00,TS,31.5,-61.5
2020,NA,NA,52,EPSILON,2020-10-22:21:00:00,TS,31.85,-61.565
2020,NA,NA,53,EPSILON,2020-10-23:00:00:00,TS,32.2,-61.6
2020,NA,NA,54,EPSILON,2020-10-23:03:00:00,TS,32.5425,-61.6076
2020,NA,NA,55,EPSILON,2020-10-23:06:00:00,TS,32.9,-61.6
2020,NA,NA,56,EPSILON,2020-10-23:09:00:00,TS,33.2625,-61.5926
2020,NA,NA,57,EPSILON,2020-10-23:12:00:00,TS,33.7,-61.6
2020,NA,NA,58,EPSILON,2020-10-23:15:00:00,TS,34.27,-61.6277
2020,NA,NA,59,EPSILON,2020-10-23:18:00:00,TS,34.9,-61.7
2020,NA,NA,60,EPSILON,2020-10-23:21:00:00,TS,35.5376,-61.8494
2020,NA,NA,61,EPSILON,2020-10-24:00:00:00,TS,36.1,-62
2020,NA,NA,62,EPSILON,2020-10-24:03:00:00,TS,36.4948,-62.1321
2020,NA,NA,63,EPSILON,2020-10-24:06:00:00,TS,36.8,-62.1
2020,NA,NA,64,EPSILON,2020-10-24:09:00:00,TS,37.0619,-61.8259
2020,NA,NA,65,EPSILON,2020-10-24:12:00:00,TS,37.4,-61.3
2020,NA,NA,66,EPSILON,2020-10-24:15:00:00,TS,37.9172,-60.5959
2020,NA,NA,67,EPSILON,2020-10-24:18:00:00,TS,38.6,-59.7
2020,NA,NA,68,EPSILON,2020-10-24:21:00:00,TS,39.4119,-58.7092
2020,NA,NA,69,EPSILON,2020-10-25:00:00:00,TS,40.3,-57.6
2020,NA,NA,70,EPSILON,2020-10-25:03:00:00,TS,41.1768,-56.4943
2020,NA,NA,71,EPSILON,2020-10-25:06:00:00,TS,42,-55.2
2020,NA,NA,72,EPSILON,2020-10-25:09:00:00,TS,42.645,-53.6767
2020,NA,NA,73,EPSILON,2020-10-25:12:00:00,TS,43.3,-51.8
2020,NA,NA,74,EPSILON,2020-10-25:15:00:00,TS,44.0804,-49.5136
2020,NA,NA,75,EPSILON,2020-10-25:18:00:00,TS,45,-46.9
2020,NA,NA,76,EPSILON,2020-10-25:21:00:00,TS,46.0484,-44.1609
2020,NA,NA,77,EPSILON,2020-10-26:00:00:00,TS,47.2,-41.2
2020,NA,NA,78,EPSILON,2020-10-26:03:00:00,TS,48.3182,-37.9752
2020,NA,NA,79,EPSILON,2020-10-26:06:00:00,ET,49.5,-34.7
2020,NA,NA,80,EPSILON,2020-10-26:09:00:00,ET,50.7835,-31.5857
2020,NA,NA,81,EPSILON,2020-10-26:12:00:00,ET,52.1,-28.5
2020,WP,MM,1,MOLAVE,2020-10-21:18:00:00,NR,8.7,137.4
2020,WP,MM,2,MOLAVE,2020-10-21:21:00:00,NR,8.89752,137.458
2020,WP,MM,3,MOLAVE,2020-10-22:00:00:00,TS,9.175,137.5
2020,WP,MM,4,MOLAVE,2020-10-22:03:00:00,TS,9.37165,137.438
2020,WP,MM,5,MOLAVE,2020-10-22:06:00:00,TS,9.54286,137.271
2020,WP,MM,6,MOLAVE,2020-10-22:09:00:00,TS,9.67873,136.991
2020,WP,MM,7,MOLAVE,2020-10-22:12:00:00,TS,9.8,136.65
2020,WP,MM,8,MOLAVE,2020-10-22:15:00:00,TS,9.93999,136.273
2020,WP,MM,9,MOLAVE,2020-10-22:18:00:00,TS,10.05,135.85
2020,WP,MM,10,MOLAVE,2020-10-22:21:00:00,TS,10.0675,135.404
2020,WP,MM,11,MOLAVE,2020-10-23:00:00:00,TS,10.1,134.95
2020,WP,MM,12,MOLAVE,2020-10-23:03:00:00,TS,10.2224,134.525
2020,WP,MM,13,MOLAVE,2020-10-23:06:00:00,TS,10.45,134.1
2020,WP,MM,14,MOLAVE,2020-10-23:09:00:00,TS,10.7987,133.665
2020,WP,MM,15,MOLAVE,2020-10-23:12:00:00,TS,11.2,133.2
2020,WP,MM,16,MOLAVE,2020-10-23:15:00:00,TS,11.5612,132.682
2020,WP,MM,17,MOLAVE,2020-10-23:18:00:00,TS,11.9,132.15
2020,WP,MM,18,MOLAVE,2020-10-23:21:00:00,TS,12.2073,131.668
2020,WP,MM,19,MOLAVE,2020-10-24:00:00:00,TS,12.5111,131.133
2020,WP,MM,20,MOLAVE,2020-10-24:03:00:00,TS,12.8231,130.502
2020,WP,MM,21,MOLAVE,2020-10-24:06:00:00,TS,13.0727,129.891
2020,WP,MM,22,MOLAVE,2020-10-24:09:00:00,TS,13.2297,129.388
2020,WP,MM,23,MOLAVE,2020-10-24:12:00:00,TS,13.3333,128.867
2020,WP,MM,24,MOLAVE,2020-10-24:15:00:00,TS,13.4175,128.246
2020,WP,MM,25,MOLAVE,2020-10-24:18:00:00,TS,13.4667,127.6
2020,WP,MM,26,MOLAVE,2020-10-24:21:00:00,TS,13.4979,127.03
2020,WP,MM,27,MOLAVE,2020-10-25:00:00:00,TS,13.5,126.4
2020,WP,MM,28,MOLAVE,2020-10-25:03:00:00,TS,13.4694,125.58
2020,WP,MM,29,MOLAVE,2020-10-25:06:00:00,TS,13.4333,124.733
2020,WP,MM,30,MOLAVE,2020-10-25:09:00:00,TS,13.429,123.997
2020,WP,MM,31,MOLAVE,2020-10-25:12:00:00,TS,13.3667,123.2
2020,WP,MM,32,MOLAVE,2020-10-25:15:00:00,TS,13.2781,122.462
2020,WP,MM,33,MOLAVE,2020-10-25:18:00:00,TS,13.1667,121.8
2020,WP,MM,34,MOLAVE,2020-10-25:21:00:00,TS,13.1249,121.163
2020,WP,MM,35,MOLAVE,2020-10-26:00:00:00,TS,13.1333,120.367
2020,WP,MM,36,MOLAVE,2020-10-26:03:00:00,TS,13.2575,119.574
2020,WP,MM,37,MOLAVE,2020-10-26:06:00:00,TS,13.3667,118.833
2020,WP,MM,38,MOLAVE,2020-10-26:09:00:00,TS,13.3763,118.257
2020,WP,MM,39,MOLAVE,2020-10-26:12:00:00,TS,13.3667,117.6
2020,WP,MM,40,MOLAVE,2020-10-26:15:00:00,TS,13.3735,116.743
2020,WP,MM,41,MOLAVE,2020-10-26:18:00:00,TS,13.4,116.033
2020,WP,MM,42,MOLAVE,2020-10-26:21:00:00,TS,13.4332,115.225
2020,WP,MM,43,MOLAVE,2020-10-27:00:00:00,TS,13.4333,114.567
2020,WP,MM,44,MOLAVE,2020-10-27:03:00:00,TS,13.4373,113.857
2020,WP,MM,45,MOLAVE,2020-10-27:06:00:00,TS,13.4667,113.2
2020,WP,MM,46,MOLAVE,2020-10-27:09:00:00,TS,13.635,112.602
2020,WP,MM,47,MOLAVE,2020-10-27:12:00:00,TS,13.8,112.033
2020,WP,MM,48,MOLAVE,2020-10-27:15:00:00,TS,13.9447,111.536
2020,WP,MM,49,MOLAVE,2020-10-27:18:00:00,TS,14.1,111.067
2020,WP,MM,50,MOLAVE,2020-10-27:21:00:00,TS,14.3401,110.417
2020,WP,MM,51,MOLAVE,2020-10-28:00:00:00,TS,14.5667,109.767
2020,WP,MM,52,MOLAVE,2020-10-28:03:00:00,TS,14.8625,109.12
2020,WP,MM,53,MOLAVE,2020-10-28:06:00:00,TS,15.2,108.567
2020,WP,MM,54,MOLAVE,2020-10-28:09:00:00,TS,15.3146,108.146
2020,WP,MM,55,MOLAVE,2020-10-28:12:00:00,TS,15.4,107.7
2020,WP,MM,56,MOLAVE,2020-10-28:15:00:00,TS,15.5241,107.016
2020,WP,MM,57,MOLAVE,2020-10-28:18:00:00,TS,15.5875,106.288
2020,WP,MM,58,MOLAVE,2020-10-28:21:00:00,TS,15.4928,105.795
2020,WP,MM,59,MOLAVE,2020-10-29:00:00:00,TS,15.25,105.2
2020,WP,MM,1,GONI,2020-10-25:06:00:00,NR,10.6,143.9
2020,WP,MM,2,GONI,2020-10-25:09:00:00,NR,11.0399,143.793
2020,WP,MM,3,GONI,2020-10-25:12:00:00,NR,11.4,143.6
2020,WP,MM,4,GONI,2020-10-25:15:00:00,NR,11.6426,143.272
2020,WP,MM,5,GONI,2020-10-25:18:00:00,NR,11.9,142.9
